,id,symbol,name
12339,upshib,upshib,upShib
12340,uptoken,up,Up
12341,up-token,up,Tron Up
12342,uptrend,trend,UpTrend
12343,uquid-coin,uqc,Uquid Coin
12344,uraniumx,urx,UraniumX
12345,uranus,urac,Uranus
12346,ureeqa,urqa,UREEQA
12347,urgaming,urg,UrGaming
12348,urg-university,urg-u,URG University
12349,urubit,urub,Urubit
12350,urus-token,urus,Aurox
12351,usd,usd+,USD+
12352,usd-balance,usdb,USD Balance
12353,usd-coin,usdc,USD Coin
12354,usd-coin-avalanche-bridged-usdc-e,usdc,USD Coin Avalanche Bridged (USDC.e)
12355,usd-coin-celer,ceusdc,USD Coin - Celer
12356,usd-coin-nomad,nomadusdc,USD Coin - Nomad
12357,usd-coin-pos-wormhole,usdcpo,USD Coin (PoS) (Wormhole)
12358,usd-coin-wormhole,usdcso,USD Coin (Wormhole)
12359,usd-coin-wormhole-from-avalanche,usdcav,USD Coin (Wormhole from Avalanche)
12360,usd-coin-wormhole-from-bsc,usdcbs,USD Coin (Wormhole from BSC)
12361,usd-coin-wormhole-from-ethereum,usdcet,USD Coin (Wormhole from Ethereum)
12362,usdd,usdd,USDD
12363,usdex-stablecoin,usdex,USDEX
12364,usd-gambit,usdg,USD Gambit
12365,usdh,usdh,USDH
12366,usdk,usdk,USDK
12367,usdk-wormhole,usdk,USDK (Wormhole)
12368,usd-mars,usdm,USD Mars
12369,usd-open-dollar,usdo,USD Open Dollar
12370,usdp,usdp,USDP Stablecoin
12371,usdq,usdq,USDQ
12372,usd-reserve,usdr,USD Reserve
12373,usd-sports,usdsp,USD Sports
12374,usdv,usdv,USD Velero Stablecoin
12375,usdx,usdx,USDX
12376,usdx-stablecoin,usdx,USDx Stablecoin
12377,usd-zee,usdz,USD ZEE
12378,usechain,use,Usechain
12379,useless,useless,Useless [OLD]
12380,useless-2,useless,Useless
12381,usgold,usg,USGold
12382,ushare,ushare,USHARE
12383,usn,usn,USN
12384,utility-nft-coin,unc,Utility NFT Coin
12385,utip,utip,uTip
12386,utopia,crp,Crypton
12387,utopia-2,topia,Utopia
12388,utopia-genesis-foundation,uop,Utopia Genesis Foundation
12389,utopia-token,uto,Secret Skellies Society Utopia
12390,utrust,utk,Utrust
12391,utu-coin,utu,UTU Coin
12392,uwu-vault-nftx,uwu,UWU Vault (NFTX)
12393,uxd-protocol-token,uxp,UXD Protocol
12394,uxd-stablecoin,uxd,UXD Stablecoin
12395,uzumaki-inu,uzumaki,Uzumaki Inu
12396,uzyth,zyth,Uzyth
12397,v3s-share,vshare,V3S Share
12398,vabble,vab,Vabble
12399,vacay,vacay,Vacay
12400,vader-protocol,vader,Vader Protocol
12401,vagabond,vgo,Vagabond
12402,vai,vai,Vai
12403,vaiot,vai,Vaiot
12404,valas-finance,valas,Valas Finance
12405,valencia-cf-fan-token,vcf,Valencia CF Fan Token
12406,valentine-floki,flov,Valentine Floki
12407,valid,vld,Vetri
12408,valkyrie-protocol,vkr,Valkyrie Protocol
12409,valkyrio-token,valk,Valkyrio
12410,valleyswap,vs,ValleySwap
12411,valobit,vbit,VALOBIT
12412,valor,v$,Valor
12413,valorfoundation,valor,ValorFoundation
12414,valuablecoins,vc,ValuableCoins
12415,value-finance,vft,Value Finance
12416,value-liquidity,value,Value DeFi
12417,valuto,vlu,Valuto
12418,vancat,vancat,Vancat [OLD]
12419,vancat-2,vancat,Vancat
12420,vanci-finance,vancii,Vanci Finance
12421,vanguard-real-estate-tokenized-stock-defichain,dvnq,Vanguard Real Estate Tokenized Stock Defichain
12422,vanguard-sp-500-etf-tokenized-stock-defichain,dvoo,Vanguard S&P 500 ETF Tokenized Stock Defichain
12423,vanilla,vnl,Vanilla
12424,vanilla-network,vnla,Vanilla Network
12425,vanity,vny,Vanity
12426,vankia-chain,vkt,Vankia Chain
12427,vanspor-token,van,Vanspor Token
12428,vantaur,vtar,Vantaur
12429,vanywhere,vany,Vanywhere
12430,vaperscoin,vprc,VapersCoin
12431,vapornodes,vpnd,VaporNodes
12432,varen,vrn,Varen
12433,vault,vault,VAULT
12434,vaultdefi,vault,Vault-X
12435,vault-hill-city,vhc,Vault Hill City
12436,vault-s,vault-s,Vault-S
12437,vaulty-token,vlty,Vaulty
12438,vbswap,vbswap,vBSWAP
12439,vcash,xvc,Vcash
12440,vcgamers,vcg,VCGamers
12441,vechain,vet,VeChain
12442,veco,veco,Veco
12443,vecrv-dao-yvault,yve-crvdao,veCRV-DAO yVault
12444,vector-finance,vtx,Vector Finance
12445,vectorium,vect,Vectorium
12446,vectorspace,vxv,Vectorspace AI
12447,vedao,weve,veDAO
12448,veed,veed,VEED
12449,vee-finance,vee,Vee Finance
12450,veelancing,slbz,Veelancing
12451,vefi,vef,Vefi
12452,vega-coin,vega,Vega Coin
12453,vegannation-greencoin,grnc,VeganNation GreenCoin
12454,vega-protocol,vega,Vega Protocol
12455,vegasino,vegas,Vegasino
12456,vegawallet-token,vgw,VegaWallet
12457,veggiecoin,vegi,VeggieCoin
12458,veil,veil,VEIL
12459,vektor,vektor,VEKTOR
12460,velas,vlx,Velas
12461,velaspad,vlxpad,VelasPad
12462,veldorabsc,vdora,VeldoraBSC
12463,velerodao,vdgt,VeleroDAO
12464,veles,vls,Veles
12465,velhalla,scar,Velhalla
12466,velo,velo,Velo
12467,velodrome-finance,velo,Velodrome Finance
12468,velorex,vex,Velorex
12469,vempire-ddao,vemp,vEmpire DDAO
12470,vendit,vndt,Vendit
12471,venice,veni,Venice
12472,venjocoin,vjc,VENJOCOIN
12473,venox,vnx,Venox
12474,vent-finance,vent,Vent Finance
12475,vention,vention,Vention
12476,ventiswap,vst,VentiSwap
12477,venus,xvs,Venus
12478,venus-bch,vbch,Venus BCH
12479,venus-beth,vbeth,Venus BETH
12480,venus-btc,vbtc,Venus BTC
12481,venus-busd,vbusd,Venus BUSD
12482,venus-dai,vdai,Venus DAI
12483,venus-doge,vdoge,Venus DOGE
12484,venus-dot,vdot,Venus DOT
12485,venus-eth,veth,Venus ETH
12486,venus-fil,vfil,Venus FIL
12487,venus-link,vlink,Venus LINK
12488,venus-ltc,vltc,Venus LTC
12489,venus-reward-token,vrt,Venus Reward
12490,venus-sxp,vsxp,Venus SXP
12491,venus-usdc,vusdc,Venus USDC
12492,venus-usdt,vusdt,Venus USDT
12493,venus-xrp,vxrp,Venus XRP
12494,venus-xvs,vxvs,Venus XVS
12495,vera,vera,Vera
12496,vera-cruz-coin,vcco,Vera Cruz Coin
12497,vera-exchange,vera,VERA Exchange
12498,veraone,vro,VeraOne
12499,verasity,vra,Verasity
12500,veraswap,vrap,VeraSwap
12501,verge,xvg,Verge
12502,veriblock,vbk,VeriBlock
12503,vericoin,vrc,VeriCoin
12504,veridocglobal,vdg,VeriDocGlobal
12505,verify,cred,Verify
12506,verify-token,vrfy,Verify VRFY
12507,verisafe,vsf,VeriSafe
12508,veritaseum,veri,Veritaseum
12509,verlux,vlx,Verlux
12510,vero-farm,vero,Vero Farm
12511,verox,vrx,Verox
12512,versa,versa,Versa
12513,versagames,versa,VersaGames
12514,versal-token,ver,VersalNFT
12515,verse,verse,Verse
12516,version,v,Version
12517,verso,vso,Verso
12518,versoview,vvt,VersoView
12519,versus-farm,versus,Versus Farm
12520,vertcoin,vtc,Vertcoin
12521,verus-coin,vrsc,Verus Coin
12522,verve,verve,Verve
12523,vesper-finance,vsp,Vesper Finance
12524,vesper-vdollar,vusd,Vesper V-Dollar
12525,vesq,vsq,VESQ
12526,vesta-finance,vsta,Vesta Finance
12527,vestallytoken,vtt,VesTally
12528,vesta-stable,vst,Vesta Stable
12529,vestchain,vest,VestChain
12530,vested-solarbeam,vesolar,Vested SolarBeam
12531,vether,veth,Vether
12532,vethor-token,vtho,VeThor
12533,vetter-token,vetter,Vetter
12534,veusd,veusd,VeUSD
12535,vexanium,vex,Vexanium
12536,vexchange,vex,Vexchange
12537,vfox,vfox,VFOX
12538,viacoin,via,Viacoin
12539,viagra-token,viagra,Viagra
12540,vibe,vibe,VIBE
12541,viberate,vib,Viberate
12542,viblo,viblo,VIBLO
12543,vibranium,vbn,Vibranium
12544,vica-token,vica,ViCA
12545,vicewrld,vice,Vicewrld
12546,vicmove,vim,VicMove
12547,victoria-vr,vr,Victoria VR
12548,victorum,vcc,Victorum
12549,victory-gem,vtg,Victory Gem
12550,v-id-blockchain,vidt,VIDT Datalink
12551,videocoin,vid,Vivid Labs
12552,vidiachange,vida,Vidiachange
12553,vidulum,vdl,Vidulum
12554,vidy,vidy,VIDY
12555,vidya,vidya,Vidya
12556,vidyx,vidyx,VidyX
12557,vig,vig,VIG
12558,vigorus,vis,Vigorus
12559,viiida-gold,auv,VIIIDA Gold
12560,viking-elon,velon,Viking Elon
12561,vikings-finance,val,Vikings Finance
12562,vikings-valhalla,vv,Vikings Valhalla
12563,viking-swap,viking,Viking Swap
12564,vikkytoken,vikky,Vikky
12565,vince-chain,vce,Vince Chain
12566,vincenzo-network,vzn,Vincenzo Network
12567,vinchain,vin,VINchain
12568,vinci,vinci,Vinci
12569,vindax-coin,vd,VinDax Coin
12570,vip-coin,vip,Vip Coin
12571,vipcoin-gold,vcg,VipCoin.Gold
12572,viper,viper,Viper
12573,viplus,vpl,Viplus
12574,vipstarcoin,vips,VIPSTARCOIN
12575,vip-token,vip,VIP
12576,viral,viral,Viral
12577,vira-lata-finance,reau,Vira-Lata Finance
12578,viral-ethereum,eviral,Viral Ethereum
12579,viral-inu,vinu,Viral Inu
12580,vires-finance,vires,Vires Finance
12581,virgo,vgo,Virgo
12582,virtual-gamer,vgm,Virtual Gamer
12583,virtual-goods-token,vgo,Virtual Goods
12584,virtual-tourist,vt,Virtual Tourist
12585,virtue,virtue,Virtue
12586,virtue-poker,vpp,Virtue Poker Points
12587,virtus-finance,vap,Virtus Finance
12588,viserion-finance,vefi,Viserion Finance
12589,visio,visio,Visio
12590,vision,vsn,Vision
12591,vision-fi,vsn,Vision Fi
12592,visiongame,vision,VisionGame
12593,vision-metaverse,vs,Vision Metaverse
12594,vision-network,vsn,Vision Network
12595,visor,visr,Visor
12596,vitadao,vita,VitaDAO
12597,vita-inu,vinu,Vita Inu
12598,vitality,vita,Vitality
12599,vitall-markets,vital,Vitall Markets
12600,vitamin-coin,vitc,Vitamin Coin
12601,vite,vite,Vite
12602,vitex,vx,ViteX Coin
12603,vitoge,vitoge,Vitoge
12604,vitteey,vity,Vitteey
12605,viva,viva,Viva
12606,viva-classic,viva,Viva Classic [OLD]
12607,viva-classic-2,viva,Viva Classic
12608,vivaion,vivaion,Vivaion
12609,vival,viv,Vival
12610,vive-la-bouje,vive,Vive La Bouje
12611,vixco,vix,Vixco
12612,vizslaswap,vizslaswap,VizslaSwap
12613,vlaunch,vpad,VLaunch
12614,vmates,mate,Vmates
12615,vm-tycoons-businesses,businesses,VM Tycoons Businesses
12616,vndc,vndc,VNDC
12617,vntchain,vnt,VNT Chain
12618,vn-token,vn,VN
12619,vnx-exchange,vnxlu,VNX Exchange
12620,vodi-x,vdx,Vodi X
12621,vodka-token,vodka,Vodka
12622,vodra,vdr,Vodra
12623,voice-street,vst,Voice Street
12624,void-games,void,Void Games
12625,volatility-protocol-token,vol,Volatility Protocol
12626,volentix-vtx,vtx,Volentix
12627,vollar,vollar,V-Dimension
12628,volt,acdc,Volt
12629,voltage,volt,Voltage
12630,volt-inu,volt,Volt Inu [OLD]
12631,volt-inu-2,volt,Volt Inu
12632,volt-protocol,volt,Volt Protocol
12633,volts-finance,volts,Volts.Finance
12634,voltswap,volt,VoltSwap
12635,voovoo,voo,VooVoo
12636,vortex-dao,space,Vortex DAO
12637,vortex-defi,vtx,Vortex DeFi
12638,vortex-network,vtx,VorteX Network
12639,votechain,vbsc,Votechain
12640,voucher-eth,veth,Voucher ETH
12641,vow,vow,Vow
12642,voxel-x-network,vxl,Voxel X Network
12643,vox-finance,vox,Vox.Finance
12644,voxies,voxel,Voxies
12645,voyager,vgr,Voyager
12646,voyce,voyce,Voyce
12647,voyr,voyrme,VOYR
12648,voytek-bear-coin,bear,BEAR Coin
12649,vpex-exchange,vpx,VPEX Exchange
12650,vpncoin,vash,VPNCoin
12651,vr-blocks,vrblocks,VR Blocks
12652,vrynt,vrynt,VRYNT
12653,vsolidus,vsol,VSolidus
12654,vsync,vsx,Vsync
12655,v-systems,vsys,V.SYSTEMS
12656,vulcan-forged,pyr,Vulcan Forged
12657,vulcano-2,vulc,Vulcano
12658,vulkania,vlk,Vulkania [OLD]
12659,vulkania-2,vlk,Vulkania
12660,vulture-peak,vpk,Vulture Peak
12661,vvs-finance,vvs,VVS Finance
12662,vvsp,vvsp,vVSP
12663,vybit,vi,Vybit
12664,vyfinance,vyfi,VyFinance
12665,vyndao,vyn,Vyndao
12666,vynk-chain,vync,VYNK Chain
12667,wabi,wabi,Wabi
12668,wab-network,baw,BAW Network
12669,wadzpay-token,wtk,WadzPay
12670,wagerr,wgr,Wagerr
12671,waggle-network,wag,Waggle Network
12672,wagmi,wagmi,WAGMI
12673,wagmi-game,wagmi,WAGMI Game
12674,wagmi-on-solana,wagmi,WAGMI On Solana
12675,wagyuswap,wag,WagyuSwap
12676,waifer,waif,Waifer
12677,waifu-token,waif,Waifu
12678,waifu-vault-nftx,waifu,WAIFU Vault (NFTX)
12679,wakanda-inu,wkd,Wakanda Inu
12680,waletoken,wtn,Wale
12681,walken,wlkn,Walken
12682,walletnow,wnow,WalletNow
12683,wallet-pay,xpay,Wallet Pay
12684,wallet-plus-x,wpx,Wallet Plus X
12685,wallet-swap,wswap,Wallet Swap
12686,wallfair,wfair,Wallfair
12687,wallstreetbets-com,wsb,Wallstreetbets.com
12688,wall-street-bets-dapp,wsb,WallStreetBets DApp
12689,wall-street-capital,wsc,Wall Street Capital
12690,wall-street-games,wsg,Wall Street Games
12691,wall-street-inu,wallstreetinu,Wall Street Inu
12692,wallstreetninja,wsn,WallStreetNinja
12693,walrus,wlrs,Walrus
12694,walter-inu,$winu,Walter Inu
12695,waltonchain,wtc,Waltonchain
12696,wam,wam,Wam
12697,wamo,wamo,WAMO
12698,wanaka-farm,wana,Wanaka Farm
12699,wanaka-farm-wairere-token,wai,Wanaka Farm WAIRERE
12700,wanavax,wanavax,wanAVAX
12701,wanbtc,wanbtc,wanBTC
12702,wanchain,wan,Wanchain
12703,wanda-exchange,we,Wanda Exchange
12704,waneth,waneth,wanETH
12705,wannaswap,wanna,WannaSwap
12706,wanswap,wasp,WanSwap
12707,wanusdc,wanusdc,wanUSDC
12708,wanusdt,wanusdt,wanUSDT
12709,wanxrp,wanxrp,wanXRP
12710,wapswap-finance,wap,WapSwap Finance
12711,war-bond,wbond,War Bond
12712,warden,wad,Warden
12713,warena,rena,Warena
12714,war-of-tribes,wotg,War of Tribes
12715,warp-bond,warp,Warp Bond
12716,warp-finance,warp,Warp Finance
12717,warrior-rare-essentials,ware,Warrior Rare Essentials
12718,warriors-land-fuel,wlf,Warriors Land Fuel
12719,warrior-token,war,Warrior
12720,warship-battles,$oil,Warship Battles
12721,wasabix,wasabi,WasabiX
12722,wasdaq-finance,wsdq,Wasdaq Finance
12723,wasder,was,Wasder
12724,waste-coin,waco,Waste Digital Coin
12725,watchdo,wdo,WatchDO
12726,watchmen,wtm,WATCHMEN
12727,watchtower-2,wtw,Watchtower
12728,waterfall-finance,waterfall,Waterfall Finance
12729,waterfall-governance-token,wtf,Waterfall Governance
12730,wault,waultx,Wault
12731,waultswap,wex,WaultSwap
12732,waultswap-polygon,wexpoly,WaultSwap Polygon
12733,wault-usd,wusd,Wault USD
12734,wave-pay-coin,wpc,Wave Pay Coin
12735,waves,waves,Waves
12736,waves-community-token,wct,Waves Community
12737,waves-ducks,egg,Waves Ducks
12738,waves-enterprise,west,Waves Enterprise
12739,waves-exchange,wx,Waves Exchange
12740,wavesgo,wgo,WavesGo
12741,wax,waxp,WAX
12742,waxe,waxe,WAXE
12743,wayawolfcoin,ww,WayaWolfCoin
12744,waykichain,wicc,WaykiChain
12745,waykichain-governance-coin,wgrt,WaykiChain Governance Coin
12746,wazirx,wrx,WazirX
12747,wbnb,wbnb,Wrapped BNB
12748,wealthsecrets,wsc,WealthSecrets
12749,wealthy-habits,whb,Wealthy Habits
12750,wearesatoshi,n8v,NativeCoin
12751,weave,weave,Weave
12752,web3-all-best-ico,web3allbi,Web3 ALL BEST ICO
12753,web3-dev,web3,Web3 Dev
12754,web-3-development,3web,Web 3 Development
12755,web3-doge,web3,Web3 Doge
12756,web3games,w3g,Web3Games
12757,web3-inu,web3,WEB3 Inu
12758,web3land,web3,WEB3Land
12759,webchain,mintme,MintMe.com Coin
12760,webcoin,web,Webcoin
12761,web-coin-pay,wec,Web Coin Pay
12762,webdollar,webd,webdollar
12763,webflix,wfx,WebFlix
12764,web-four,webfour,WEBFOUR
12765,web-innovation-ph,webn,WEBN
12766,weble-ecosystem-token,wet,Weble Ecosystem
12767,webooswap,weboo,WebooSwap
12768,webuy,we,WeBuy
12769,wechain-coin,wxtc,WeChain Coin
12770,wecoown,wcx,WeCoOwn
12771,weentar,wntr,Weentar
12772,ween-token,weens,Ween
12773,wegro,wegro,WeGro
12774,weird-dao,weird,Weird Dao
12775,weiup,weiup,WeiUp
12776,weld,weld,Weld
12777,wellness-convertible,wcv,Wellness Convertible
12778,welltrado,wtl,Welltrado
12779,welnance-finance,wel,Welnance Finance
12780,we-love-gm,gm,we love gm
12781,welups-blockchain,welups,Welups Blockchain
12782,wemix-token,wemix,WEMIX
12783,wenlambo,wenlambo,Wenlambo
12784,wen-lambo,lambo,Wen Lambo
12785,wenmoon,wm,WenMoon
12786,wepiggy-coin,wpc,WePiggy Coin
12787,wepower,wpr,WePower
12788,werenode,wrc,Werenode
12789,werewolf-coin,wwc,Werewolf Coin
12790,werewolves-game,wolf,Werewolves Game
12791,westarter,war,WeStarter
12792,weta-vr,weta,WETA VR
12793,weth,weth,WETH
12794,wetrust,trst,WeTrust
12795,weway,wwy,WeWay
12796,weyu,weyu,WEYU
12797,wfdp,wfdp,WFDP
12798,wgmi,wgmi,WGMI
12799,whale,whale,WHALE
12800,whale-coin,whale,Whale Coin
12801,whale-fall,whale,Whale Fall
12802,whalegirl,wgirl,WhaleGirl
12803,whalemap,wmp,Whalemap
12804,whaler,wha,Whaler
12805,whaleroom,whl,WhaleRoom
12806,whalestreet-shrimp-token,$hrimp,WhaleStreet $hrimp
12807,whale-vault-nftx,whale,WHALE Vault (NFTX)
12808,wheat-token,wheat,Wheat (BSC)
12809,wheelers,wheel,Wheelers
12810,when-lambo,lmbo,When Lambo
12811,when-token,when,WhenHub
12812,whey,whey,WHEY
12813,whey-token,whey,Shredded Apes Whey
12814,whirl-finance,whirl,Whirl Finance
12815,whitecoin,xwc,Whitecoin
12816,whiteheart,white,Whiteheart
12817,whiterockcasino,wrc,WhiteRockCasino
12818,white-whale,whale,White Whale
12819,whitex,whx,WhiteX
12820,whitex-community,whxc,WhiteX Community
12821,whive,whive,Whive
12822,whole-earth-coin,wec,Whole Earth Coin
12823,whole-network,node,Whole Network
12824,wibx,wbx,WiBX
12825,wicrypt,wnt,Wicrypt
12826,wider-coin,wdr,Wider Coin
12827,widiland,widi,WidiLand
12828,widi-soul,wso,Widi Soul
12829,wifedoge,wifedoge,Wifedoge
12830,wifi-coin,wifi,Wifi Coin
12831,wiggly-finance,wgl,Wiggly Finance
12832,wigoswap,wigo,WigoSwap
12833,wiix-coin,wxc,WIIX Coin
12834,wiki-token,wiki,Wiki
12835,wild-beast-block,wbb,Wild Beast Block
12836,wild-credit,wild,Wild Credit
12837,wilder-world,wild,Wilder World
12838,wild-island-game,wild,Wild Island Game
12839,wild-ride,wild,Wild Ride
12840,winco,wco,Winco
12841,windfall-token,wft,Windfall
12842,winding-tree,lif,Lif
12843,windoge95,wndg95,Windoge95
12844,winerz,$wnz,Winerz
12845,wine-shares,wine,Wine Shares
12846,wing-finance,wing,Wing Finance
12847,wings,wings,Wings
12848,wings-protocol,xwip,Wings Protocol
12849,wingswap,wis,WingSwap
12850,wink,win,WINkLink
12851,winklink-bsc,win,WINkLink BSC
12852,winnow,wnnw,WinNow
12853,winry-inu,winry,Winry Inu
12854,winstars,wnl,WinStars Live
12855,winter,winter,Winter
12856,wipemyass,wipe,WipeMyAss
12857,wirex,wxt,Wirex
12858,wirtual,wirtual,Wirtual
12859,wiseavax,wiseavax,WiseAvax
12860,wise-token11,wise,Wise
12861,wish-finance-2,wish,Wish Finance
12862,wisteria-swap,wst,Wisteria Swap
12863,witchain,wit,WITChain
12864,witcher-inu,winu,Witcher Inu
12865,witcherverse,wch,WitcherVerse
12866,witch-token,witch,Witch
12867,witnet,wit,Witnet
12868,wiva,wiva,WIVA
12869,wixlar,wix,Wixlar
12870,wizardia,wzrd,Wizardia
12871,wizardium,wizzy,Wizardium
12872,wizards-and-dragons,gp,Wizards And Dragons
12873,wizard-token,wizard,Wizard BSC
12874,wizard-vault-nftx,wizard,WIZARD Vault (NFTX)
12875,wizarre-scroll,scrl,Wizarre Scroll
12876,wjewel,wjewel,WJEWEL
12877,wliti,wliti,wLITI
12878,wlitidao,wld,wLitiDAO
12879,wmatic,wmatic,Wrapped Matic
12880,wodex,wmt,Wodex
12881,wohlstand-token,wt,Wohlstand
12882,wohpedao,peace,WohpeDao
12883,wojak-finance,woj,Wojak Finance
12884,wolfcoin,wolf,WOLFCOIN
12885,wolfecoin,wolfe,Wolfecoin
12886,wolf-game-wool,wool,Wolf Game Wool
12887,wolfgirl,wlfgrl,Wolfgirl
12888,wolf-girl,wolfgirl,Wolf Girl
12889,wolfi,wolfi,WOLFI
12890,wolf_king,wolf,Wolf King
12891,wolf-pups,wolfies,WOLF PUPS [OLD]
12892,wolf-pups-2,wolfies,WOLF PUPS
12893,wolfsafepoorpeople,wspp,WolfSafePoorPeople
12894,wolfsafepoorpeople-polygon,wspp,WolfSafePoorPeople Polygon
12895,wolf-town-wool,wtwool,Wolf Town Wool
12896,wolfy,wolfy,WOLFY
12897,wolverinu,wolverinu,WOLVERINU
12898,wolves-of-wall-street,wows,Wolves of Wall Street
12899,women-empowerment-token,wemp,Women Empowerment
12900,wom-token,wom,WOM Protocol
12901,wonderfi-tokenized-stock,wndr,WonderFi Tokenized Stock
12902,wonderhero,wnd,WonderHero [OLD]
12903,wonderhero-2,wnd,WonderHero
12904,wonderhero-hon,hon,WonderHero HON
12905,wonderland,time,Wonderland
12906,wonderman-nation,wndr,Wonderman Nation
12907,woodcoin,log,Woodcoin
12908,woof-token,woof,WOOF
12909,woof-token-2,woof,Woof Token
12910,woofy,woofy,Woofy
12911,wool-token,wool,Wool
12912,woo-network,woo,WOO Network
12913,woonkly-power,woop,Woonkly Power
12914,woop,woop,WOOP
12915,woozoo-music,wzm,Woozoo Music
12916,wordl-defi,wordl,Wordl DeFi
12917,wordlex,wdx,Wordlex
12918,workertown,wtn,WorkerTown
12919,work-quest,wqt,Work Quest
12920,worktips,wtip,Worktips
12921,worldcoin,wdc,WorldCoin
12922,worldcore,wrc,Worldcore
12923,world-mobile-token,wmt,World Mobile Token
12924,world-of-defish,wod,World of Defish
12925,world-of-v,wov,World of V
12926,world-of-waves,wow,World of Waves
12927,worldpet,wpt,WORLDPET
12928,worldplus,wpl,WorldPlus
12929,world-stream-finance,$tream,World Stream Finance
12930,world-token,world,World
12931,wormfi,worm,WormFi
12932,worthpad,worth,Worthpad
12933,worthwhile,whe,Worthwhile
12934,wownero,wow,Wownero
12935,wowperson,wowp,WowPerson
12936,wowswap,wow,WOWswap
12937,wow-token,wow,WOWNFT
12938,wozx,wozx,Efforce
12939,wpp-token,wpp,WPP
12940,wraith,wraith,Wraith
12941,wrapped-0xethereum-token,w0xeth,Wrapped 0xEthereum Token
12942,wrapped-ada,wada,Wrapped ADA
12943,wrapped-ampleforth,wampl,Wrapped Ampleforth
12944,wrapped-anatha,wanatha,Wrapped ANATHA
12945,wrapped-atromg8,wag8,Wrapped ATROMG8
12946,wrapped-avax,wavax,Wrapped AVAX
12947,wrapped-bch,wbch,Wrapped BCH
12948,wrapped-bind,wbind,Wrapped BIND
12949,wrapped-bitcoin,wbtc,Wrapped Bitcoin
12950,wrapped-bitcoin-celer,cewbtc,Wrapped Bitcoin - Celer
12951,wrapped-bitcoin-sollet,sobtc,Wrapped Bitcoin (Sollet)
12952,wrapped-bitcoin-stacks,xbtc,Wrapped Bitcoin-Stacks
12953,wrapped-bnb-celer,cewbnb,Wrapped BNB - Celer
12954,wrapped-btc-wormhole,wbtc,Wrapped BTC (Wormhole)
12955,wrapped-btt,wbtt,Wrapped BTT
12956,wrapped-busd,wbusd,Wrapped BUSD
12957,wrapped-busd-allbridge-from-bsc,abbusd,Wrapped BUSD (Allbridge from BSC)
